"SERVICE_ID","SERVICE_NAME","DESCRIPTION","TYPE_ID","CAL_RATE","ID","SERVICE_DISPLAY","UNIT_ID","UNIT_CODE","SERVICE_TYPE","THRESHOLD_TYPE","STATUS","FOMULAR_DESCRIPT","UPDATE_TIME","UPDATE_USER","ORDER_INDEX","TYPE_PARAM","SERVICE_TYPE_PARAM","IS_LEAF"
1106,DV SMS,,5,,2251,DV SMS,62,,1,1,1,,,,,DTTD,,
1107,Sản lượng tin nhắn SMS Banking,,7,,2252,Sản lượng tin nhắn SMS Banking,62,,1,1,1,,,,,DTTD,2,1
3969,Offset Cước phát sinh TS,,4,,2254,Offset Cước phát sinh TS,2,,1,1,1,,,,,DTTD,2,
3956,Giải pháp giáo dục,,1,,2255,Giải pháp giáo dục,2,,1,1,1,,,,,DTTD,2,0
3957,Lắp đặt và sau bán,,1,,2256,Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,2,
3962,SMS quốc tế về,,1,,2257,SMS quốc tế về,2,,1,1,1,,,,,DTTD,1,0
3964,Kênh IP Transit,,1,,2259,Kênh IP Transit,2,,1,1,1,,,,,DTTD,2,0
1040,Doanh thu từ phí Thu hộ (từ phí thu hộ),,1,,2261,DT từ phí Thu hộ (từ phí thu hộ),2,,1,1,1,,,,,DTTD,1,1
1052,Doanh thu DV Bankplus,,1,,2263,DT DV Bankplus,2,,1,1,1,,,,,DTTD,1,0
1057,Doanh thu DV ViettelPay,,1,,2264,DT DV ViettelPay,2,,1,1,1,,,,,DTTD,1,0
1058,DT Từ phí duy trì thuê bao ,,1,,2265,DT Từ phí duy trì thuê bao ,2,,1,1,1,,,,,DTTD,1,0
1062,"Doanh thu khác ( Nạp tiền tại địa chỉ, phí định danh tại nhà)",,1,,2269,"DT khác ( Nạp tiền tại địa chỉ, phí định danh tại nhà)",2,,1,1,1,,,,,DTTD,1,0
1064,"Doanh thu từ bán Pincode, Top up và cước trả sau qua bankplus/ViettelPay",,1,,2271,"DT từ bán Pincode, Top up và cước trả sau qua bankplus/ViettelPay",2,,1,1,1,,,,,DTTD,,
1065,Doanh thu từ thẻ cào ngoại mạng,,1,,2272,DT từ thẻ cào ngoại mạng,2,,1,1,1,,,,,DTTD,1,1
1069,Dịch vụ Khai thác Dữ liệu,,1,,2276,Dịch vụ Khai thác Dữ liệu,2,,1,1,1,,,,,DTTD,1,0
1070,"Doanh thu từ các DV cho vay, tín dụng",,1,,2277,"DT từ các DV cho vay, tín dụng",2,,1,1,1,,,,,DTTD,1,0
1072,Dịch vụ SMS,,1,,2279,Dịch vụ SMS,2,,1,1,1,,,,,DTTD,1,0
1073,SMS banking,,1,,2280,SMS banking,2,,1,1,1,,,,,DTTD,1,0
3682,Khác,,1,,2281,Khác,2,,1,1,1,,,,,DTTD,2,1
3685,Cước phát sinh,,1,,2284,Cước phát sinh,2,,1,1,1,,,,,DTTD,2,1
3693,Phí dịch vụ,,1,,2286,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,1
3697,Phí dịch vụ,,1,,2287,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,1
3698,Khác,,1,,2288,Khác,2,,1,1,1,,,,,DTTD,2,1
3699,Sản phẩm Shop.One,,1,,2289,Sản phẩm Shop.One,2,,1,1,1,,,,,DTTD,2,0
3702,Phí dịch vụ,,1,,2290,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,1
3710,Bán phần mềm,,4,,2292,Bán phần mềm,2,,1,1,1,,,,,DTTD,1,
3717,Giải pháp Y tế,,1,,2294,Giải pháp Y tế,2,,1,1,1,,,,,DTTD,2,0
3720,Phí dịch vụ,,1,,2296,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,
3724,Bán phần mềm,,1,,2298,Bán phần mềm,2,,1,1,1,,,,,DTTD,,
3726,Khác,,1,,2299,Khác,2,,1,1,1,,,,,DTTD,2,1
3727,Sản phẩm IoT,,4,,2300,Sản phẩm IoT,2,,1,1,1,,,,,DTTD,,
3746,Khác,,1,,2304,Khác,2,,1,1,1,,,,,DTTD,1,
3747,Dự án thuộc KHDN SME,,1,,2305,Dự án thuộc KHDN SME,2,,1,1,1,,,,,DTTD,2,
3749,Bán phần mềm,,1,,2307,Bán phần mềm,2,,1,1,1,,,,,DTTD,1,
3750,Cước phát sinh,,1,,2308,Cước phát sinh,2,,1,1,1,,,,,DTTD,2,
3752,Dự án khác,,1,,2310,Dự án khác,2,,1,1,1,,,,,DTTD,2,
3926,TB rời mạng,,1,,2311,TB rời mạng,1,,1,1,1,,,,,DTTD,,
3940,TB thực tăng/giảm,,1,,2315,TB thực tăng/giảm,60,,1,1,1,,,,,DTTD,6,0
3943,TB thực tăng/giảm,,1,,2318,TB thực tăng/giảm,60,,1,1,1,,,,,DTTD,6,0
3945,KTRTN - TB thực lũy kế,,1,,2320,KTRTN - TB thực lũy kế,60,,1,1,1,,,,,DTTD,5,1
3946,TB thực tăng/giảm,,1,,2321,TB thực tăng/giảm,60,,1,1,1,,,,,DTTD,6,0
3948,KTRQT - TB thực lũy kế,,1,,2323,KTRQT - TB thực lũy kế,60,,1,1,1,,,,,DTTD,5,1
3951,Offset,,4,,2324,Offset,2,,1,1,1,,,,,DTTD,2,1
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ ,,1,,2326,TỔNG DT TỔNG CÔNG TY DV SỐ ,2,,1,1,1,,,,,DTTD,2,
1020,Doanh thu bán thẻ cào nội mạng,,1,,2327,DT bán thẻ cào nội mạng,2,,1,1,1,,,,,DTTD,2,0
1024,Thuê bao trả sau,,1,,2331,Thuê bao trả sau,2,,1,1,1,,,,,DTTD,1,1
1026,Doanh thu DV Bankplus,,1,,2332,DT DV Bankplus,2,,1,1,1,,,,,DTTD,2,0
1027,DT Từ phí duy trì thuê bao ,,1,,2333,DT Từ phí duy trì thuê bao ,2,,1,1,1,,,,,DTTD,1,1
1033,DT từ chuyển tiền qua ViettelPay,,1,,2337,DT từ chuyển tiền qua ViettelPay,2,,1,1,1,,,,,DTTD,1,1
1034,DT từ việc thu hộ qua ViettelPay,,1,,2338,DT từ việc thu hộ qua ViettelPay,2,,1,1,1,,,,,DTTD,1,1
3506,Thiết bị + Lắp đặt sau bán,,1,,2342,Thiết bị + Lắp đặt sau bán,2,,1,1,1,,,,,DTTD,2,1
3515,Thiết bị + Lắp đặt sau bán,,1,,2343,Thiết bị + Lắp đặt sau bán,2,,1,1,1,,,,,DTTD,2,1
3520,Thiết bị + Lắp đặt sau bán,,1,,2344,Thiết bị + Lắp đặt sau bán,2,,1,1,1,,,,,DTTD,2,1
3521,Cước phát sinh,,1,,2345,Cước phát sinh,2,,1,1,1,,,,,DTTD,2,1
3524,Thiết bị + Lắp đặt sau bán,,1,,2346,Thiết bị + Lắp đặt sau bán,2,,1,1,1,,,,,DTTD,2,1
3533,Thiết bị + Lắp đặt sau bán,,1,,2347,Thiết bị + Lắp đặt sau bán,2,,1,1,1,,,,,DTTD,2,1
3556,"Khác (router 3G, router 4G…)",,1,,2350,"Khác (router 3G, router 4G…)",2,,1,1,1,,,,,DTTD,,
3619,Thiết bị + Lắp đặt và sau bán,,1,,2352,Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,,
3622,Khác,,1,,2354,Khác,2,,1,1,1,,,,,DTTD,,
3624,Thiết bị + Lắp đặt và sau bán,,1,,2355,Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,,
3636,Kênh IP Transit,,1,,2358,Kênh IP Transit,2,,1,1,1,,,,,DTTD,1,0
3644,Khác,,1,,2360,Khác,2,,1,1,1,,,,,DTTD,1,0
3645,Thiết bị + Lắp đặt và sau bán,,1,,2361,Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,1,1
3652,Mạng khác trong nước,,1,,2364,     Mạng khác trong nước,2,,1,1,1,,,,,DTTD,2,1
161,Doanh thu giải pháp CNTT,"Cập nhật ngày 03/02/2016. PKD confirm bỏ các chỉ tiêu 1800, 1801, 1802, 1803, 1809, 1830",1,,2369,DT giải pháp CNTT,2,,1,1,1,,,,,DTTD,1,0
164,Doanh thu khác,,1,,2371,DT khác,2,,1,1,1,,,,,DTTD,1,0
167,VoIP 178 (TN+QT đi từ mạng #),,1,,2372,VoIP 178 (TN+QT đi từ mạng #),2,,1,1,1,,,,,DTTD,1,0
908,TRUNG TÂM CÔNG NGHỆ THÔNG TIN 1,,7,,2373,TRUNG TÂM CÔNG NGHỆ THÔNG TIN 1,,,1,1,1,,,,,DTTD,1,
720,Quảng cáo,,1,,2377,Quảng cáo,2,,1,1,1,,,,,DTTD,1,
721,Bulk SMS,,1,,2378,Bulk SMS,2,,1,1,1,,,,,DTTD,1,
722,Khác,,1,,2379,Khác,2,,1,1,1,,,,,DTTD,1,
723,Kênh trắng TN (KTR TN),,1,,2380,Kênh trắng TN (KTR TN),2,,1,1,1,,,,,DTTD,1,1
724,Doanh thu giải pháp CNTT,,1,,2381,DT giải pháp CNTT,2,,1,1,1,,,,,DTTD,1,
725,V-Tracking (DT khác),,1,,2382,V-Tracking (DT khác),2,,1,1,1,,,,,DTTD,1,
3547,TB PSGD Tăng giảm,,7,,2385,TB PSGD Tăng giảm,1,,1,1,1,,,,,DTTD,3,
729,KTR quốc tế,,1,,2388,KTR quốc tế,2,,1,1,1,,,,,DTTD,1,1
730,Cầu truyền hình quốc tế ghi nhận,,1,,2389,Cầu truyền hình quốc tế ghi nhận,2,,1,1,1,,,,,DTTD,1,
733,Khác,,1,,2392,Khác,2,,1,1,1,,,,,DTTD,1,1
1820,"2G Lũy kế TS",Offset,3,,2393,"2G Lũy kế TS",1,,1,1,1,,,,,DTTD,5,1
1821,"2G Tăng/giảm TT",Offset,2,,2394,"2G Tăng/giảm TT",1,,1,1,1,,,,,DTTD,4,0
1822,"2G Tăng/giảm TS",Offset,2,,2395,"2G Tăng/giảm TS",1,,1,1,1,,,,,DTTD,4,0
1825,"3G Tăng/giảm TT",Offset,2,,2398,"3G Tăng/giảm TT",1,,1,1,1,,,,,DTTD,4,0
1826,"3G Tăng/giảm TS",Offset,2,,2399,"3G Tăng/giảm TS",1,,1,1,1,,,,,DTTD,4,0
1827,Offset,,4,,2400,Offset,2,,1,1,1,,,,,DTTD,1,
3001,Chuyển phát nhanh,,6,,2402,Chuyển phát nhanh,68,,1,1,1,,,,,DTTD,4,1
3003,DOANH THU,"Hoac = '3012','3013'",1,,2404,DT,2,,1,1,1,,2021-03-15 15:16:57.000,"170635",,DTTD,1,
3005,Expresss(VQT),,1,,2405,Expresss(VQT),2,,1,1,1,,,,,DTTD,2,1
3008,Kho vận,,1,,2410,Kho vận,2,,1,1,1,,,,,DTTD,2,1
3009,Văn Phòng Phẩm,,1,,2411,Văn Phòng Phẩm,2,,1,1,1,,,,,DTTD,2,1
3010,Dịch vụ khác,,1,,2412,Dịch vụ khác,2,,1,1,1,,,,,DTTD,2,1
3036,Doanh thu,,1,,2413,DT,2,,1,1,1,,,,,DTTD,,
3038,Khối hạch toán độc lập,,1,,2415,Khối hạch toán độc lập,2,,1,1,1,,,,,DTTD,1,
3032,Doanh thu,,1,,2417,DT,2,,1,1,1,,,,,DTTD,,
3033,Khối hạch toán phụ thuộc,,1,,2418,Khối hạch toán phụ thuộc,2,,1,1,1,,,,,DTTD,1,
3021,TRUNG TÂM GP CNTT&VT,,7,,2420,TRUNG TÂM GP CNTT&VT,,,1,1,1,,,,,DTTD,1,
3022,Doanh thu,"Hoac = '3029','3030'",1,,2421,DT,2,,1,1,1,,,,,DTTD,,
3029,Nội bộ,,1,,2425,Nội bộ,2,,1,1,1,,,,,DTTD,1,
3030,Bên ngoài,,1,,2426,Bên ngoài,2,,1,1,1,,,,,DTTD,1,
182,Hphone Lũy kế,,3,,2429,Hphone Lũy kế,1,,1,1,1,,,,,DTTD,3,1
184,Cityphone Lũy kế,,3,,2432,Cityphone Lũy kế,1,,1,1,1,,,,,DTTD,3,1
185,Cityphone Tăng/giảm,,2,,2433,Cityphone Tăng/giảm,1,,1,1,1,,,,,DTTD,4,1
188,Di động Tăng/giảm,,2,,2436,Di động Tăng/giảm,1,,1,1,1,,,,,DTTD,4,0
190,"2G Tăng/giảm",,2,,2439,"2G Tăng/giảm",1,,1,1,1,,,,,DTTD,4,0
192,"3G Tăng/giảm",,2,,2442,"3G Tăng/giảm",1,,1,1,1,,,,,DTTD,4,0
193,Lưu lượng,,5,,2443,Lưu lượng,55,,1,1,1,,,,,DTTD,2,
194,Thoại,,7,,2444,Thoại,55,,1,1,1,,,,,DTTD,2,0
198,Data 2G,,6,,2448,Data 2G,54,,1,1,1,,,,,DTTD,2,1
199,Data 3G,,6,,2449,Data 3G,54,,1,1,1,,,,,DTTD,2,1
202,SMS SMSC gửi đi (MT),,6,,2452,SMS SMSC gửi đi (MT),57,,1,1,1,,,,,DTTD,2,1
211,TT TB thực lũy kế,,3,,2457,TT TB thực lũy kế,1,,1,1,1,,,,,DTTD,5,1
246,Tổng TB thực tăng/giảm,,2,,2458,Tổng TB thực tăng/giảm,1,,1,1,1,,,,,DTTD,6,0
1757,Doanh thu thẻ cào điện lực,,1,,2504,DT thẻ cào điện lực,2,,1,1,1,,,,,DTTD,2,1
2000,Lợi nhuận,Service lợi nhuận. Dùng chung cho các công ty,7,,2518,Lợi nhuận,,,1,1,1,,,,,DTTD,,
2455,Enterprise Security Solutions,thuhuyen-20180713,1,,2564,Enterprise Security Solutions,2,,1,1,1,,,,,DTTD,2,
2500,Doanh thu quảng cáo,thuhuyen-20180713,1,,2580,DT quảng cáo,2,,1,1,1,,,,,DTTD,2,1
2472,Dịch vụ Cho thuê thiết bị,thuhuyen-20180713,1,,2595,Dịch vụ Cho thuê thiết bị,2,,1,1,1,,,,,DTTD,2,1
2403,DT Tháp A Khối phụ thuộc,thuhuyen-20180713,1,,2613,DT Tháp A Khối phụ thuộc,2,,1,1,1,,,,,DTTD,2,
2420,Sản lượng Nhà tỉnh Khối độc lập,thuhuyen-20180713,7,,2630,Sản lượng Nhà tỉnh Khối độc lập,66,,1,1,1,,,,,DTTD,3,1
11125,Chỉ tiêu k thuộc TĐ,test,,,3301,Chỉ tiêu k thuộc TĐ,3,,906,1,1,,2020-09-14 18:10:34.000,slgb_admin_bi,,DTTD,,
11130,Vi phạm tính đầy đủ,test - không xóa,,,3282,Vi phạm tính đầy đủ,43,,905,1,1,,2020-09-14 15:45:25.000,slgb_admin_bi,,DTTD,,
2039,Sản phẩm 1,thuhuyen-20180713,1,,1349,Sản phẩm 1,2,,1,1,1,,,,,DTTD,2,1
2136,"Trang bị hữu tuyến (tổng đài nhân công, máy đt)",thuhuyen-20180713,1,,763,"Trang bị hữu tuyến (tổng đài nhân công, máy đt)",2,,1,1,1,,,,,DTTD,2,1
2142,"2G Cáp quang chôn 48 sợi",thuhuyen-20180713,1,,769,"2G Cáp quang chôn 48 sợi",2,,1,1,1,,,,,DTTD,1,
2146,"2G Cáp quang chôn 12 sợi",thuhuyen-20180713,1,,773,"2G Cáp quang chôn 12 sợi",2,,1,1,1,,,,,DTTD,1,
2149,"2G Phụ kiện cáp quang",thuhuyen-20180713,1,,776,"2G Phụ kiện cáp quang",2,,1,1,1,,,,,DTTD,1,
2180,Doanh thu nội bộ (Quỹ chuyên dùng),thuhuyen-20180713,1,,778,DT nội bộ (Quỹ chuyên dùng),2,,1,1,1,,,,,DTTD,2,0
2188,Tên lửa phòng không,thuhuyen-20180713,1,,784,Tên lửa phòng không,2,,1,1,1,,,,,DTTD,1,1
2198,Vệ tinh,thuhuyen-20180713,1,,786,Vệ tinh,2,,1,1,1,,,,,DTTD,1,1
2206,Vệ tinh,thuhuyen-20180713,1,,789,Vệ tinh,2,,1,1,1,,,,,DTTD,1,1
2151,Dòng máy gây nhiễu,thuhuyen-20180713,1,,793,Dòng máy gây nhiễu,2,,1,1,1,,,,,DTTD,,
2154,Máy Trinh sát gây nhiễu VTĐ TN223,thuhuyen-20180713,1,,796,Máy Trinh sát gây nhiễu VTĐ TN223,2,,1,1,1,,,,,DTTD,1,
2157,Dòng sản phẩm huấn luyện Mô phỏng,thuhuyen-20180713,1,,800,Dòng sản phẩm huấn luyện Mô phỏng,2,,1,1,1,,,,,DTTD,2,0
2160,Dòng sản phẩm Quang điện tử,thuhuyen-20180713,1,,803,Dòng sản phẩm Quang điện tử,2,,1,1,1,,,,,DTTD,2,0
2162,"Sản phẩm của M1-M3 (M3: cáp quang, tổng đài nhân công; M1: máy tính quân sự, máy tính bảng)_lấy từ quỹ chuyên dùng",thuhuyen-20180713,1,,805,Doanh thu với các đơn vị trong Viettel (DT nội bộ),2,,1,1,1,,2021-12-30 08:34:05.000,"170635",,DTTD,2,0
2174,Sản phẩm xuất khẩu,thuhuyen-20180713,1,,817,Sản phẩm xuất khẩu,2,,1,1,1,,,,,DTTD,,
2177,Hoạt động tài chính,thuhuyen-20180713,1,,820,Hoạt động tài chính,2,,1,1,1,,,,,DTTD,1,1
798,Bên ngoài,theo yeu cau anh nguyenhai -BKD,1,,825,Bên ngoài,2,,1,1,1,,,,,DTTD,1,
906,DT TB TT 20K =< x <100K (DD),DT TB TT 20K =< x <100K (DD),1,,830,DT TB TT 20K =< x <100K (DD),2,,1,1,1,,,,,DTTD,,
807,Thuê bao 4G tăng thêm,,2,,840,Thuê bao 4G tăng thêm,1,,1,1,1,TB 4G PSC thực,2021-10-31 10:46:27.000,"170635",,DTTD,6,0
811,TB20KPSC TT TB tăng/giảm,lantt_20161018,2,,844,TB20KPSC TT TB tăng/giảm,1,,1,1,1,,,,,DTTD,6,0
1431,Lắp đặt và sau bán,,1,,848,Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,1,
1437,Cước phát sinh,,1,,854,Cước phát sinh,2,,1,1,1,,,,,DTTD,1,
1466,Thoại,,1,,859,Thoại,2,,1,1,1,,,,,DTTD,2,1
2536,Cước phát sinh trả sau CN,thinhnv3,1,,861,Cước phát sinh trả sau CN,2,,1,1,1,,,,,DTTD,1,
373,Trực tiếp,,1,,868,Trực tiếp,2,,1,1,1,,,,,DTTD,1,
344,Cityphone,,1,,2651,Cityphone,2,,1,1,1,,,,,DTTD,1,
345,Khác,,1,,2652,Khác,2,,1,1,1,,,,,DTTD,1,
160030,Chi phí chia sẻ doanh thu,,,,200130,Chi phí chia sẻ doanh thu,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,2,1
150016,Bán thẻ cào nội mạng,,1,,6016,Bán thẻ cào nội mạng,2,,1,1,1,,,,,DTTD,2,0
130033,"Public Cloud (Cloud server, VPC, GPU, VKS)",,1,,7032,"Public Cloud (Cloud server, VPC, GPU, VKS)",2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,CQCT,2,0
5201,vIMS,,1,,11162,vIMS,2,,1,1,1,,,,,DTTD,2,
10086,Phí dịch vụ,,,,5248,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,1
7169,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",,,,200470,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",84,,1,1,1,,,,,DTTD,2,1
8527,Dịch vụ OS,thunc,1,,4387,Dịch vụ OS,2,,1,1,1,,,,,DTTD,2,0
5068,VHCR,,1,,11037,VHCR,2,,1,1,1,,,,,DTTD,2,
8637, DT Xi măng,thunc,1,,4537, DT Xi măng,2,,1,1,1,,,,,DTTD,1,0
10034,Dịch vụ GP CNTT Truyền thống,,,,5195,Dịch vụ GP CNTT Truyền thống,2,,1,1,1,,,,,DTTD,2,0
1100084,Thuê bao TH,giangpth,,,5121,Thuê bao TH,1,,905,1,1,TB truyền hình,2021-07-15 08:05:26.000,"241173",,DTTD,6,0
8525,Vé máy bay,thunc,1,,4385,Vé máy bay,2,,1,1,1,,,,,DTTD,2,0
5209,Sản phẩm IoT,,1,,11170,Sản phẩm IoT,2,,1,1,1,,,,,DTTD,2,
160016,SẢN PHẨM REPUTA,,,,200116,SẢN PHẨM REPUTA,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,1,0
150002,Dịch vụ thanh toán điện tử,,1,,6002,Dịch vụ thanh toán điện tử,2,,1,1,1,,,,,DTTD,1,0
10171,Giải pháp Công nghệ 40,,,,5334,Giải pháp Công nghệ 40,2,,1,1,1,,,,,DTTD,1,0
7319,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",,,,200626,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",84,,1,1,1,,,,,DTTD,2,1
180011,"Các sản phẩm nguồn, máy phát điện",,,,5024,"Các sản phẩm nguồn, máy phát điện",2,,1,1,1,,,yengtn_is,,DTTD,2,1
5035,Giám sát phổ,,1,,11013,Giám sát phổ,2,,1,1,1,,,,,DTTD,2,
160064,Chi phí khác,,,,200288,Các chi phí khác,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,2,1
10041,Phí dịch vụ,,,,5202,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,1
8329, Thiết bị + Lắp đặt và sau bán,thunc,1,,4089, Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,1,
190098,Sản phẩm khác,M3,1,,10102,Sản phẩm khác,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,1
8634, Khác,thunc,1,,4535, Khác,2,,1,1,1,,,,,DTTD,1,1
130015,Cloud Security,,1,,7014,Cloud Security,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,1,0
11123,Chỉ tiêu check trường hợp chỉnh sửa,Chỉ tiêu test - không xóa,,,3221,Chỉ tiêu check trường hợp chỉnh sửa,1,,906,2,1,,2020-09-14 07:55:16.000,slgb_admin_bi,,DTTD,,
8200, Thiết bị + Lắp đặt và sau bán,thunc,1,,4067, Thiết bị + Lắp đặt và sau bán,2,,1,1,1,,,,,DTTD,1,
5053,Hệ thống tự động hóa chỉ huy Tác chiến điện tử,,1,,11027,Hệ thống tự động hóa chỉ huy Tác chiến điện tử,2,,1,1,1,,,,,DTTD,2,
5187,"Xe có động, dẫn đoàn",,1,,11148,"Xe có động, dẫn đoàn",2,,1,1,1,,,,,DTTD,2,
10061,Phí dịch vụ,,,,5222,Phí dịch vụ,2,,1,1,1,,,,,DTTD,2,1
10046,Khác,,,,5207,Khác,2,,1,1,1,,,,,DTTD,2,1
210028,Ngoài viễn thông,,,,5171,Ngoài viễn thông,2,,1,1,1,,,,,DTTD,2,0
160049,Chi phí chia sẻ doanh thu,,,,200149,Chi phí chia sẻ doanh thu,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,2,1
10010,DOANH THU BÁN HÀNG GIẢI PHÁP CÔNG NGHỆ THÔNG TIN (không bao gồm SME),,,,5192,DT BÁN HÀNG GIẢI PHÁP CÔNG NGHỆ THÔNG TIN (không bao gồm SME),2,,1,1,1,,,,,DTTD,2,0
8566,Ngoài Tập đoàn,thunc,1,,4440,Ngoài Tập đoàn,2,,1,1,1,,,,,DTTD,2,0
3310,Thiết bị giám sát tủ nguồn,,,,5023,SP khác,2,,1,1,1,,,yengtn_is,,DTTD,2,1
8136, Khác,thunc,1,,4037, Khác,2,,1,1,1,,,,,DTTD,1,
8650,Clinke nội địa,thunc,1,,4550,Clinke nội địa,50,,1,1,1,,,,,DTTD,1,0
190026,Sản phẩm dân sự,M3,1,,10026,Sản phẩm dân sự,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
8567,Doanh thu Hạ tầng cho thuê,thunc,1,,4441,DT Hạ tầng cho thuê,2,,1,1,1,,,,,DTTD,2,0
8203,Telehealth,thunc,1,,4070,Telehealth,2,,1,1,1,,,,,DTTD,1,
5062,Sản phẩm Cloud wifi,thunc,1,,4746,Sản phẩm Cloud wifi,2,,1,1,1,,,,,DTTD,1,0
32119,Tổng doanh thu(Theo bán thẻ),,1,,200222,Tổng doanh thu(Theo bán thẻ),2,,1,1,1,,,,,DTTD,2,0
150032,Chi phí khác,,1,,6032,Chi phí khác,2,,1,1,1,,,,,DTTD,2,1
4229,Esim,thunc,1,,4748,Esim,2,,1,1,1,,,,,DTTD,1,0
5036,Sản phẩm hóa đơn điện tử,thunc,1,,4754,Sản phẩm hóa đơn điện tử,2,,1,1,1,,,,,DTTD,1,0
8725,Chi phí Thương mại điện tử,thunc,1,,4885,Chi phí Thương mại điện tử,2,,1,1,1,,,,,CHI_PHI,2,0
10148,SMAS_SME,,,,5311,SMAS_SME,2,,1,1,1,,,,,DTTD,1,0
7182,"Xe tải từ >18 tấn, xe Container 40 feet",,,,200483,"Xe tải từ >18 tấn, xe Container 40 feet",84,,1,1,1,,,,,DTTD,2,1
8508,Thương mại - Ủy thác,thunc,1,,4368,Thương mại - Ủy thác,2,,1,1,1,,,,,DTTD,2,1
3113,Bán lẻ,,1,,9000,Bán lẻ,2,,905,1,1,,2021-09-23 14:52:04.000,"170635",,DTTD,2,0
7144,"Xe trên 31 chỗ, xe tải từ 4 - 10 tấn",,,,200443,"Xe trên 31 chỗ, xe tải từ 4 - 10 tấn",84,,1,1,1,,,,,DTTD,2,1
8590,"Giá vốn thương mại, NVL lĩnh vực VHKT",thunc,1,,4464,"Giá vốn thương mại, NVL lĩnh vực VHKT",2,,1,1,1,,,,,DTTD,2,1
5279,Vệ tinh,,1,,200265,Vệ tinh,2,,1,1,1,,,,,DTTD,2,
7211,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",,,,200512,"Xe tải từ 10 - 18 tấn, xe Container 20 feet",84,,1,1,1,,,,,DTTD,2,1
8713,CÁC CHI PHÍ GIẢM TRỪ,thunc,1,,4873,CÁC CHI PHÍ GIẢM TRỪ,2,,1,1,1,,,,,DTTD,2,
7075,Doanh thu thu phí tại trạm,,,,200373,DT thu phí tại trạm,2,,1,1,1,,,,,DTTD,2,1
123321,khanhtrinh,"333",,,3101,khanhtrinh,4,,45,1,1,,2020-09-07 14:44:58.000,slgb_admin_bi,,DTTD,,
8335, Khác,thunc,1,,4095, Khác,2,,1,1,1,,,,,DTTD,1,
7018,Doanh thu thu phí tại trạm,,,,200319,DT thu phí tại trạm,2,,1,1,1,,,,,DTTD,2,1
130047,Giá vốn vật tư/thiết bị/phần mềm bán cho KH theo kiểu thương mại,,1,,7046,Giá vốn vật tư/thiết bị/phần mềm bán cho KH theo kiểu thương mại,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,1
7278,"Xe tải từ >18 tấn, xe Container 40 feet",,,,200579,"Xe tải từ >18 tấn, xe Container 40 feet",84,,1,1,1,,,,,DTTD,2,1
8144, Khác,thunc,1,,4045, Khác,2,,1,1,1,,,,,DTTD,1,
8413,Dự án Edu-Meet,thunc,1,,4145,Dự án Edu-Meet,2,,1,1,1,,,,,DTTD,2,
8148, Khác,thunc,1,,4049, Khác,2,,1,1,1,,,,,DTTD,1,
160022,Viettel Cybervision,,,,200122,Viettel Cybervision,2,,1,1,1,,2021-06-21 14:42:48.000,"241173",,DTTD,1,0
190067,Sản phẩm dân sự,M3,1,,10071,Sản phẩm dân sự,2,,1,1,1,NULL,2021-06-21 14:42:48.000,NULL,,DTTD,2,0
12345,test chỉ tiêu,,,,3621,test chỉ tiêu,1,,905,1,1,,2020-10-30 10:28:36.000,"241173",,DTTD,,
10179,CHI PHÍ PHẢI TRẢ CHO ĐỐI TÁC,,,,4993,CHI PHÍ PHẢI TRẢ ĐỐI TÁC,2,,1,1,1,,,yengtn_is,,CHI_PHI,2,0
5065,Máy VRU812/S ,,1,,11036,Máy VRU812/S ,2,,1,1,1,,,,,DTTD,2,
