"SERVICE_ID","SERVICE_NAME"
1201002,Tỷ lệ giao dịch có thời gian hoàn thành đúng hạn
1148,Tiêu dùng thực di động (TT+TS)
19,TỔNG DOANH THU (chi tiết)
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
20212510,DT dịch vụ nhóm DV của VDS
20212510,DT dịch vụ nhóm DV của VDS
20212510,DT dịch vụ nhóm DV của VDS
20212510,DT dịch vụ nhóm DV của VDS
20212510,DT dịch vụ nhóm DV của VDS
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
200118,Tổng doanh thu Tài chính
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1475,Cước Thuê bao trả sau
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
828,Forwarding
830,Kho vận
8508,Thương mại - Ủy thác
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
143,DOANH THU DỊCH VỤ (chi tiết)
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
143,DOANH THU DỊCH VỤ (chi tiết)
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
143,DOANH THU DỊCH VỤ (chi tiết)
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
21200121,Dòng tiền ròng
970,"4G Lũy kế"
971,"3G Tăng giảm"
178,"3G Lũy kế"
179,"3G Tăng/giảm"
176,"2G Lũy kế"
177,"2G Tăng/giảm"
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
1486,Thoại
1487,SMS
807,Thuê bao 4G tăng thêm
200121,Dòng tiền ròng
200121,Dòng tiền ròng
20214132,DT dịch vụ nhóm DV của VTS
20214132,DT dịch vụ nhóm DV của VTS
20214132,DT dịch vụ nhóm DV của VTS
20214132,DT dịch vụ nhóm DV của VTS
20214132,DT dịch vụ nhóm DV của VTS
143,DOANH THU DỊCH VỤ (chi tiết)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1476,Thoại
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
200122,Dòng tiền thu về
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21000118,Tổng doanh thu Tài chính
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
132,Doanh thu thương mại điện tử
132,Doanh thu thương mại điện tử
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
69,Doanh thu cố định
200100,Lợi nhuận
200100,Lợi nhuận
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
200121,Dòng tiền ròng
200121,Dòng tiền ròng
200121,Dòng tiền ròng
7001,Doanh thu dịch vụ thu phí
7095,Doanh thu phát hành thẻ
7098,Doanh thu Kết nối
7099,Doanh thu dịch vụ giá trị gia tăng
7100,Thu nhập khác (tài chính)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
20,Doanh thu di động
69,Doanh thu cố định
111,Doanh thu giải pháp CNTT
114,Doanh thu kinh doanh quốc tế
132,Doanh thu thương mại điện tử
136,Doanh thu khác
20,Doanh thu di động
69,Doanh thu cố định
111,Doanh thu giải pháp CNTT
114,Doanh thu kinh doanh quốc tế
132,Doanh thu thương mại điện tử
136,Doanh thu khác
147,Doanh thu di động
157,Doanh thu cố định
161,Doanh thu giải pháp CNTT
162,Doanh thu kinh doanh quốc tế
163,Doanh thu thương mại điện tử
164,Doanh thu khác
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
5066,Doanh thu dịch vụ SME
147,Doanh thu di động
157,Doanh thu cố định
161,Doanh thu giải pháp CNTT
162,Doanh thu kinh doanh quốc tế
163,Doanh thu thương mại điện tử
164,Doanh thu khác
147,Doanh thu di động
157,Doanh thu cố định
161,Doanh thu giải pháp CNTT
162,Doanh thu kinh doanh quốc tế
163,Doanh thu thương mại điện tử
164,Doanh thu khác
2160400,Số lao động bình quân
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
21200121,Dòng tiền ròng
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1475,Cước Thuê bao trả sau
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
143,DOANH THU DỊCH VỤ (chi tiết)
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
147,Doanh thu di động
157,Doanh thu cố định
161,Doanh thu giải pháp CNTT
162,Doanh thu kinh doanh quốc tế
163,Doanh thu thương mại điện tử
164,Doanh thu khác
1486,Thoại
1487,SMS
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
21000100,Lợi nhuận
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
765,TB 15C3D hạ tầng di động (205+225+235+245) Lũy kế
967,Thuê bao thực tăng thêm
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1144,DOANH THU DỊCH VỤ (trừ hubbing)
21200121,Dòng tiền ròng
1486,Thoại
1487,SMS
1488,Data
1489,VAS
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
205,Tổng TB thực lũy kế
206,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
206,Thuê bao thực tăng thêm
967,Thuê bao thực tăng thêm
20212510,DT dịch vụ nhóm DV của VDS
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
147,Doanh thu di động
157,Doanh thu cố định
161,Doanh thu giải pháp CNTT
162,Doanh thu kinh doanh quốc tế
163,Doanh thu thương mại điện tử
164,Doanh thu khác
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
200118,Tổng doanh thu Tài chính
5066,Doanh thu dịch vụ SME
5066,Doanh thu dịch vụ SME
21000100,Lợi nhuận
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
2186,Doanh thu với các đơn vị trong Bộ Quốc phòng (doanh thu trong Quỹ CD nội bộ)
1476,Thoại
1477,SMS
1478,Data
1479,VAS
1475,Cước Thuê bao trả sau
1486,Thoại
1487,SMS
1488,Data
1489,VAS
972,Thuê bao Register tăng thêm
173,Register tổng (174+180+182)
1201109,Tỷ lệ cuộc gọi thoại tồi (Voice FER)
1201109,Tỷ lệ cuộc gọi thoại tồi (Voice FER)
1201109,Tỷ lệ cuộc gọi thoại tồi (Voice FER)
1201109,Tỷ lệ cuộc gọi thoại tồi (Voice FER)
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
21200121,Dòng tiền ròng
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
807,Thuê bao 4G tăng thêm
806,Thuê bao 4G (LK toàn mạng)
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
200100,Lợi nhuận
200100,Lợi nhuận
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
19,TỔNG DOANH THU (chi tiết)
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
972,Thuê bao Register tăng thêm
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
1318,APRU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1733,Doanh thu XNK TBVT+khác
3003,DOANH THU
3015,Doanh thu
3020,DOANH THU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1733,Doanh thu XNK TBVT+khác
3003,DOANH THU
3015,Doanh thu
3020,DOANH THU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1733,Doanh thu XNK TBVT+khác
3003,DOANH THU
3015,Doanh thu
3020,DOANH THU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1733,Doanh thu XNK TBVT+khác
3003,DOANH THU
3015,Doanh thu
3020,DOANH THU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1733,Doanh thu XNK TBVT+khác
3003,DOANH THU
3015,Doanh thu
3020,DOANH THU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1733,Doanh thu XNK TBVT+khác
3003,DOANH THU
3015,Doanh thu
3020,DOANH THU
3039,DOANH THU
3050,TỔNG DOANH THU
3060,DOANH THU
3078,DOANH THU
3092,DOANH THU
3112,TỔNG DOANH THU
12,Doanh thu Viettel High Tech
19,TỔNG DOANH THU (chi tiết)
400,VIETTEL NETWORK
418,TRUYỀN HÌNH
2100019,Tổng doanh thu VND
875,DOANH THU
933,TỔNG DOANH THU
938,TỔNG DOANH THU
1019,TỔNG DOANH THU TỔNG CÔNG TY DV SỐ 
1488,Data
1489,VAS
276,FTTx - TB thực tăng/giảm
275,FTTx - TB thực lũy kế
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
276,FTTx - TB thực tăng/giảm
175,Thuê bao Register tăng thêm
174,Di động Lũy kế
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
175,Thuê bao Register tăng thêm
200100,Lợi nhuận
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
21000118,Tổng doanh thu Tài chính
210001143,Tổng doanh thu (Trừ TBĐC và Hubbing)
200120,Tổng doanh thu Tập đoàn (Hợp nhất Tài chính)
200120,Tổng doanh thu Tập đoàn (Hợp nhất Tài chính)
210001144,Doanh thu dịch vụ (Trừ Hubbing)
210001143,Tổng doanh thu (Trừ TBĐC và Hubbing)
143,DOANH THU DỊCH VỤ (chi tiết)
807,Thuê bao 4G tăng thêm
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
205,Tổng TB thực lũy kế
1144,DOANH THU DỊCH VỤ (trừ hubbing)
1148,Tiêu dùng thực di động (TT+TS)
1148,Tiêu dùng thực di động (TT+TS)
967,Thuê bao thực tăng thêm
200121,Dòng tiền ròng
200121,Dòng tiền ròng
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
1149,Tiêu dùng thực di động (trừ đúc kit + CSKH)
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
200100,Lợi nhuận
807,Thuê bao 4G tăng thêm
807,Thuê bao 4G tăng thêm
1148,Tiêu dùng thực di động (TT+TS)
200120,Tổng doanh thu Tập đoàn (Hợp nhất Tài chính)
200120,Tổng doanh thu Tập đoàn (Hợp nhất Tài chính)
200120,Tổng doanh thu Tập đoàn (Hợp nhất Tài chính)
200120,Tổng doanh thu Tập đoàn (Hợp nhất Tài chính)
19,TỔNG DOANH THU (chi tiết)
1,test
19,TỔNG DOANH THU (chi tiết)
1,test
19,TỔNG DOANH THU (chi tiết)
1,test
