GROUPPROFILECODE,CYCLETIME,AREACODE,DASHBOARDID,DASHBOARDNAME
VPTD,1,VDS,8490,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,1,VTS,8491,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,1,IDC,8495,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
CQCT,1,VTTNEWNEW,8515,CÁN BỘ
CQCT,1,VTTNEWNEW,8516,TUYÊN HUẤN
CQCT,1,VTTNEWNEW,8517,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,VTTNEWNEW,8518,BẢO VỆ AN NINH
CQCT,1,VTTNEWNEW,8519,ĐOÀN THANH NIÊN
CQCT,1,VTTNEWNEW,8520,CÔNG ĐOÀN
CQCT,1,VTTNEWNEW,8521,VTT
CQCT,1,VTTNEWNEW,8522,"KIỂM TRA, GIÁM SÁT"
CQCT,1,VTTNEWNEW,8523,TỔ CHỨC PHỤ NỮ
VPTD,2,VDS,5657,THUÊ BAO VIETTEL MONEY
VPTD,2,TD,5735,Thuê bao VIETTEL MONEY
BCL,1,VDS,5795,5. Tỷ lệ phản ánh
BCL,1,BC,5815,5.Mức độ hài lòng của KH
VPTD,1,B281,6166,Bắc Kạn
CSKH,2,VTTNEWNEW,6116,VTT
VPTD,1,B056,6235,Bình Định
VPTD,1,N038,6346,Nghệ An
VPTD,1,H320,6415,Hải Dương
VPTD,1,K058,6455,Khánh Hoà
VPTD,1,H321,6400,Hưng Yên
VPTD,2,TD,6408,DỊCH VỤ TV360
VPTD,2,T027,6497,Tuyên Quang
VPTD,2,T036,6516,Thái Bình
VPTD,2,K077,6575,Kiên Giang
CNTT,1,TD,6855,VIETTELPAY_Tỷ lệ giao dịch thành công
CNTT,2,TD,6718,TL PHIÊN DV DATA TỒI - VIDEO (MOBILE DATA FR - VIDEO)
CNTT,2,TD,6719,TL KHUNG TG TRUY NHẬP DV TỒI - WEB (INTERNET FR - WEB)
CNTT,1,TD,6795,TỶ LỆ KHÁCH HÀNG TRẢI NGHIỆM TỒI
QTDL,2,VTTNEWNEW,7115,TỔNG DOANH THU DỰ ÁN NGOÀI HỆ THỐNG BDT
CNTT,1,TH,6905,Tỷ lệ giao dịch hoàn thành đúng hạn
CNTT,1,TH,6907,MOCHA_Tỷ lệ khách hàng trải nghiệm tồi
QTDL,2,VTTNEWNEW,7175,HIỆU QUẢ CÁC Ucs PTDL
QTDL,2,VTTNEWNEW,7255,HIỆU QUẢ CÁC DỰ ÁN NLP
QTDL,2,VTTNEWNEW,7118,SỐ LƯỢNG DỰ ÁN BDT
QTDL,2,TD,7297,HIỆU QUẢ CÁC DỰ ÁN CV
CNTT,1,VTS,7758,K12ONLINE_Tỷ lệ giao dịch thành công
VPTD,1,VTZ,7997,DOANH THU DỊCH VỤ & SẢN XUẤT
VPTD,1,VTC,7957,DOANH THU DỊCH VỤ & SẢN XUẤT
VPTD,2,VDTC,8055,DOANH THU DỊCH VỤ & SẢN XUẤT
QTDL,2,CTM,8170,HIỆU QUẢ CÁC DỰ ÁN CV
VPTD,2,M1,8195,DOANH THU DỊCH VỤ & SẢN XUẤT
VPTD,1,XNK,8255,DOANH THU DỊCH VỤ & SẢN XUẤT
CQCT,1,TD,8337,"KIỂM TRA, GIÁM SÁT"
CQCT,1,TD,8341,TỔ CHỨC PHỤ NỮ
BAN_DO,1,TD,8955,Tiêu dùng thực di động
VPTD,1,BC,8478,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
CQCT,1,VTS,8535,CÁN BỘ
CQCT,1,VTS,8536,TUYÊN HUẤN
CQCT,1,VTS,8537,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,VTS,8538,BẢO VỆ AN NINH
CQCT,1,VTS,8539,ĐOÀN THANH NIÊN
CQCT,1,VTS,8540,CÔNG ĐOÀN
CQCT,1,VTS,8541,VTS
CQCT,1,VTS,8542,"KIỂM TRA, GIÁM SÁT"
CQCT,1,VTS,8543,TỔ CHỨC PHỤ NỮ
CQCT,1,VDS,8555,CÁN BỘ
CQCT,1,VDS,8556,TUYÊN HUẤN
CQCT,1,VDS,8557,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,VDS,8558,BẢO VỆ AN NINH
CQCT,1,VDS,8559,ĐOÀN THANH NIÊN
CQCT,1,VDS,8560,CÔNG ĐOÀN
CQCT,1,VDS,8561,VDS
CQCT,1,VDS,8562,"KIỂM TRA, GIÁM SÁT"
CQCT,1,VDS,8563,TỔ CHỨC PHỤ NỮ
CQCT,1,VTG,8575,CÁN BỘ
CQCT,1,VTG,8576,TUYÊN HUẤN
CQCT,1,VTG,8577,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,VTG,8578,BẢO VỆ AN NINH
CQCT,1,VTG,8579,ĐOÀN THANH NIÊN
CQCT,1,VTG,8580,CÔNG ĐOÀN
CQCT,1,VTG,8581,VTG
CQCT,1,VTG,8582,"KIỂM TRA, GIÁM SÁT"
CQCT,1,VTG,8583,TỔ CHỨC PHỤ NỮ
CQCT,1,BC,8595,CÁN BỘ
CQCT,1,BC,8596,TUYÊN HUẤN
CQCT,1,BC,8597,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,BC,8598,BẢO VỆ AN NINH
CQCT,1,BC,8599,ĐOÀN THANH NIÊN
CQCT,1,BC,8600,CÔNG ĐOÀN
CQCT,1,BC,8601,VTPost
CQCT,1,BC,8602,"KIỂM TRA, GIÁM SÁT"
CQCT,1,BC,8603,TỔ CHỨC PHỤ NỮ
CQCT,1,VDTC,8584,CÁN BỘ
CQCT,1,VDTC,8585,TUYÊN HUẤN
CQCT,1,VDTC,8586,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,VDTC,8587,BẢO VỆ AN NINH
CQCT,1,VDTC,8588,ĐOÀN THANH NIÊN
CQCT,1,VDTC,8589,CÔNG ĐOÀN
CQCT,1,VDTC,8590,VDTC
CQCT,1,VDTC,8591,"KIỂM TRA, GIÁM SÁT"
CQCT,1,VDTC,8592,TỔ CHỨC PHỤ NỮ
CQCT,1,KGM,8593,CÁN BỘ
CQCT,1,KGM,8594,TUYÊN HUẤN
CQCT,1,KGM,8615,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,KGM,8616,BẢO VỆ AN NINH
CQCT,1,KGM,8617,ĐOÀN THANH NIÊN
CQCT,1,KGM,8618,CÔNG ĐOÀN
CQCT,1,KGM,8619,VTCC
CQCT,1,KGM,8620,"KIỂM TRA, GIÁM SÁT"
CQCT,1,KGM,8621,TỔ CHỨC PHỤ NỮ
CQCT,1,IDC,8622,CÁN BỘ
CQCT,1,IDC,8623,TUYÊN HUẤN
CQCT,1,IDC,8624,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,IDC,8625,BẢO VỆ AN NINH
CQCT,1,IDC,8626,ĐOÀN THANH NIÊN
CQCT,1,IDC,8627,CÔNG ĐOÀN
CQCT,1,IDC,8628,IDC
CQCT,1,IDC,8629,"KIỂM TRA, GIÁM SÁT"
CQCT,1,IDC,8630,TỔ CHỨC PHỤ NỮ
CQCT,1,ANM,8635,CÁN BỘ
CQCT,1,ANM,8636,TUYÊN HUẤN
CQCT,1,ANM,8637,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,ANM,8638,BẢO VỆ AN NINH
CQCT,1,ANM,8639,ĐOÀN THANH NIÊN
CQCT,1,ANM,8640,CÔNG ĐOÀN
CQCT,1,ANM,8641,VCS
CQCT,1,ANM,8642,"KIỂM TRA, GIÁM SÁT"
CQCT,1,ANM,8643,TỔ CHỨC PHỤ NỮ
CQCT,1,CT,8644,CÁN BỘ
CQCT,1,CT,8645,TUYÊN HUẤN
CQCT,1,CT,8646,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,CT,8647,BẢO VỆ AN NINH
CQCT,1,CT,8648,ĐOÀN THANH NIÊN
CQCT,1,CT,8649,CÔNG ĐOÀN
CQCT,1,CT,8650,VCC
CQCT,1,CT,8651,"KIỂM TRA, GIÁM SÁT"
CQCT,1,CT,8652,TỔ CHỨC PHỤ NỮ
CQCT,1,TVTK,8653,CÁN BỘ
CQCT,1,TVTK,8654,TUYÊN HUẤN
CQCT,1,TVTK,8655,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,TVTK,8656,BẢO VỆ AN NINH
CQCT,1,TVTK,8657,ĐOÀN THANH NIÊN
CQCT,1,TVTK,8658,CÔNG ĐOÀN
CQCT,1,TVTK,8659,VTK
CQCT,1,TVTK,8660,"KIỂM TRA, GIÁM SÁT"
CQCT,1,TVTK,8661,TỔ CHỨC PHỤ NỮ
CQCT,1,XNK,8662,CÁN BỘ
CQCT,1,XNK,8663,TUYÊN HUẤN
CQCT,1,XNK,8664,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,XNK,8665,BẢO VỆ AN NINH
CQCT,1,XNK,8666,ĐOÀN THANH NIÊN
CQCT,1,XNK,8667,CÔNG ĐOÀN
CQCT,1,XNK,8668,XNK
CQCT,1,XNK,8669,"KIỂM TRA, GIÁM SÁT"
CQCT,1,XNK,8670,TỔ CHỨC PHỤ NỮ
CQCT,1,TH,8671,CÁN BỘ
CQCT,1,TH,8672,TUYÊN HUẤN
CQCT,1,TH,8673,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,TH,8674,BẢO VỆ AN NINH
CQCT,1,TH,8675,ĐOÀN THANH NIÊN
CQCT,1,TH,8676,CÔNG ĐOÀN
CQCT,1,TH,8677,VTM
CQCT,1,TH,8678,"KIỂM TRA, GIÁM SÁT"
CQCT,1,TH,8679,TỔ CHỨC PHỤ NỮ
BAN_DO,1,TD,8956,Thuê bao register
BAN_DO,1,TD,8957,Thuê bao di động phát triển thực
BAN_DO,1,TD,8958,Thuê bao 4G phát triển thực
BAN_DO,1,TD,8607,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
BAN_DO,1,TD,8959,Thuê bao FTTH
BAN_DO,1,TD,8960,Dán thẻ epass
BAN_DO,1,TD,8961,Thuê bao VIETTEL MONEY
BAN_DO,2,TD,9028,Thuê bao VIETTEL MONEY
BAN_DO,2,TD,9021,Tiêu dùng thực di động
CQCT,1,XMCP,8689,CÁN BỘ
CQCT,1,XMCP,8690,TUYÊN HUẤN
CQCT,1,XMCP,8691,TỔ CHỨC XÂY DỰNG ĐẢNG
CQCT,1,XMCP,8692,BẢO VỆ AN NINH
CQCT,1,XMCP,8693,ĐOÀN THANH NIÊN
CQCT,1,XMCP,8694,CÔNG ĐOÀN
CQCT,1,XMCP,8695,XMCP
CQCT,1,XMCP,8696,"KIỂM TRA, GIÁM SÁT"
CQCT,1,XMCP,8697,TỔ CHỨC PHỤ NỮ
BAN_DO,2,TD,9030,Tổng doanh thu
BAN_DO,1,TD,8716,Tập Đoàn
BAN_DO,2,TD,9031,Doanh thu dịch vụ (trừ hubbing)
VPTD,2,VTTNEWNEW,8815,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,VMC,8736,Chi Phí
VPTD,2,VMC,8737,DÒNG TIỀN RÒNG
VPTD,2,VMC,8738,DOANH THU DỊCH VỤ & SẢN XUẤT
VPTD,2,VMC,8750,TỔNG DOANH THU (KD)
BAN_DO,1,TD,8755,Tổng doanh thu
VPTD,2,VMC,8741,Thu nhập BQ
VPTD,2,VMC,8742,Lợi nhuận
BAN_DO,1,TD,8796,Doanh thu dịch vụ (trừ hubbing)
VPTD,2,VMC,8744,VMC
VPTD,2,VMC,8745,Năng suất lao động BQ
VPTD,2,VTS,8816,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,VMC,8747,Tổng doanh thu tài chính
VPTD,2,VDS,8817,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,VTG,8818,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,VDTC,8819,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,IDC,8820,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,BC,8821,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,CT,8822,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,TH,8823,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,XMCP,8824,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,XNK,8825,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,TVTK,8826,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,ANM,8827,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,2,KGM,8828,TIẾN ĐỘ THỰC HIỆN NHIỆM VỤ
VPTD,1,VTG,8835,THUÊ BAO VÍ PSGD
VPTD,1,VTC,8855,THUÊ BAO VÍ PSGD
VPTD,1,STL,8856,THUÊ BAO VÍ PSGD
VPTD,1,VTL,8857,THUÊ BAO VÍ PSGD
VPTD,1,MYN,8858,THUÊ BAO VÍ PSGD
VPTD,1,NAT,8859,THUÊ BAO VÍ PSGD
VPTD,1,MOV,8860,THUÊ BAO VÍ PSGD
VPTD,1,VTZ,8861,THUÊ BAO VÍ PSGD
VPTD,1,VBD,8862,THUÊ BAO VÍ PSGD
VPTD,1,VTP,8863,THUÊ BAO VÍ PSGD
VPTD,2,VTC,8875,THUÊ BAO VÍ PSGD
VPTD,2,STL,8876,THUÊ BAO VÍ PSGD
VPTD,2,VTL,8877,THUÊ BAO VÍ PSGD
VPTD,2,MYN,8878,THUÊ BAO VÍ PSGD
VPTD,2,NAT,8879,THUÊ BAO VÍ PSGD
VPTD,2,MOV,8880,THUÊ BAO VÍ PSGD
VPTD,2,VTZ,8881,THUÊ BAO VÍ PSGD
VPTD,2,VTP,8884,THUÊ BAO VÍ PSGD
VPTD,2,VBD,8883,THUÊ BAO VÍ PSGD
VPTD,2,VTG,8895,THUÊ BAO VÍ PSGD
BAN_DO,2,TD,9032,DOANH THU DỊCH VỤ & SẢN XUẤT
BAN_DO,2,TD,9022,Thuê bao register
BAN_DO,2,TD,9023,Thuê bao di động phát triển thực
BAN_DO,2,TD,9024,Thuê bao 4G phát triển thực
BAN_DO,2,TD,9026,Thuê bao FTTH
BAN_DO,2,TD,9027,Dán thẻ epass
VPTD,1,B281,3645,Thuê bao register
VPTD,1,B281,3646,Doanh thu dịch vụ cố định băng rộng
VPTD,1,B281,3647,Doanh thu dịch vụ nhóm VTT
VPTD,1,B281,3648,Doanh thu dịch vụ nhóm VDS
VPTD,1,K060,3683,Doanh thu dịch vụ SME
VPTD,1,K060,3684,Doanh thu dịch vụ di động
VPTD,1,K060,3685,Doanh thu dịch vụ nhóm VTS
VPTD,1,K060,3686,Thuê bao FTTH
VPTD,1,K060,3687,Thuê bao di động phát triển thực
VPTD,1,K060,3688,Thuê bao 4G phát triển thực
VPTD,1,K060,3689,Tổng doanh thu dịch vụ
VPTD,1,K060,3690,Doanh thu dịch vụ cố định băng rộng
VPTD,1,K060,3691,Doanh thu dịch vụ nhóm VTT
VPTD,1,K060,3692,Thuê bao register
VPTD,1,K060,3693,Doanh thu dịch vụ nhóm VDS
VPTD,2,H039,3814,Doanh thu dịch vụ nhóm VDS
VPTD,1,T280,3825,Doanh thu dịch vụ nhóm VDS
VPTD,2,T280,3826,Doanh thu dịch vụ di động
VPTD,2,T280,3827,Doanh thu dịch vụ SME
VPTD,2,T280,3828,Doanh thu dịch vụ nhóm VTS
VPTD,2,T280,3829,Thuê bao FTTH
VPTD,2,T280,3830,Thuê bao di động phát triển thực
VPTD,2,T280,3831,Thuê bao 4G phát triển thực
VPTD,2,T280,3832,Tổng doanh thu dịch vụ
VPTD,2,T280,3833,Thuê bao register
VPTD,2,T280,3834,Doanh thu dịch vụ cố định băng rộng
VPTD,2,T280,3835,Doanh thu dịch vụ nhóm VTT
VPTD,2,T280,3836,Doanh thu dịch vụ nhóm VDS
VPTD,1,S022,3838,Doanh thu dịch vụ di động
VPTD,1,STL,2820,Doanh thu dịch vụ
VPTD,2,CT,3034,Lợi nhuận
VPTD,1,STL,2821,Thuê bao di động phát triển thực
VPTD,1,STL,2822,Thuê bao 4G phát triển thực
VPTD,1,STL,2823,Tổng doanh thu
VPTD,1,STL,2824,Tiêu dùng thực di động
VPTD,1,STL,2825,Thuê bao register
VPTD,1,STL,2826,Thuê bao FTTH
VPTD,1,STL,2827,STL
VPTD,2,CT,3035,Doanh thu cộng ngang (KD)
VPTD,1,VDS,3056,Tổng doanh thu KD
VPTD,2,CT,3037,Doanh thu hợp nhất (TC)
VPTD,2,CT,3039,Doanh thu xây lắp
VPTD,2,CT,3040,Doanh thu vận hành khai thác
VPTD,2,CT,3041,Dòng tiền ròng
VPTD,2,CT,3042,VCC
VPTD,1,XMCP,3133,SẢN LƯỢNG TIÊU THỤ XI MĂNG
VPTD,1,VDS,3059,VDS
VPTD,1,VDTC,3079,Tổng doanh thu
VPTD,1,VDTC,3080,Doanh thu dịch vụ
VPTD,2,VDTC,3088,Tổng doanh thu
VPTD,1,KGM,3216,VTCC
VPTD,1,KGM,3217,TỔNG DOANH THU (KD)
VPTD,2,VTS,3258,Doanh thu bán hàng giáo dục
VPTD,2,VTS,3255,Doanh thu bán hàng viễn thông
VPTD,2,A076,3385,Doanh thu dịch vụ SME
VPTD,1,D067,3353,Doanh thu dịch vụ nhóm VTS
VPTD,2,A076,3386,Doanh thu dịch vụ di động
VPTD,2,A076,3387,Doanh thu dịch vụ nhóm VTS
VPTD,2,A076,3388,Thuê bao FTTH
VPTD,2,A076,3389,Thuê bao di động phát triển thực
VPTD,2,A076,3390,Thuê bao 4G phát triển thực
VPTD,2,A076,3391,Tổng doanh thu dịch vụ
VPTD,2,A076,3392,Thuê bao register
VPTD,2,A076,3393,Doanh thu dịch vụ cố định băng rộng
VPTD,2,A076,3394,Doanh thu dịch vụ nhóm VTT
VPTD,2,A076,3395,Doanh thu dịch vụ nhóm VDS
VPTD,1,T054,3418,Doanh thu dịch vụ SME
VPTD,1,T054,3419,Doanh thu dịch vụ di động
VPTD,1,T054,3420,Doanh thu dịch vụ nhóm VTS
VPTD,1,T054,3421,Thuê bao FTTH
VPTD,1,T054,3422,Thuê bao di động phát triển thực
VPTD,1,T054,3423,Thuê bao 4G phát triển thực
VPTD,1,T054,3424,Tổng doanh thu dịch vụ
VPTD,1,T054,3425,Thuê bao register
VPTD,1,T054,3426,Doanh thu dịch vụ cố định băng rộng
VPTD,1,T054,3427,Doanh thu dịch vụ nhóm VTT
VPTD,1,T054,3428,Doanh thu dịch vụ nhóm VDS
VPTD,1,H321,3506,Doanh thu dịch vụ SME
VPTD,1,H321,3507,Doanh thu dịch vụ di động
VPTD,1,H321,3508,Doanh thu dịch vụ nhóm VTS
VPTD,1,H321,3509,Thuê bao FTTH
VPTD,1,H321,3510,Thuê bao di động phát triển thực
VPTD,1,H321,3511,Thuê bao 4G phát triển thực
VPTD,1,H321,3512,Tổng doanh thu dịch vụ
VPTD,1,H321,3513,Thuê bao register
VPTD,1,H321,3514,Doanh thu dịch vụ cố định băng rộng
VPTD,1,H321,3515,Doanh thu dịch vụ nhóm VTT
VPTD,1,H321,3516,Doanh thu dịch vụ nhóm VDS
VPTD,2,B281,3649,Doanh thu dịch vụ SME
VPTD,2,B281,3650,Doanh thu dịch vụ di động
VPTD,2,B281,3651,Doanh thu dịch vụ nhóm VTS
VPTD,2,B281,3652,Thuê bao FTTH
VPTD,2,B281,3653,Thuê bao di động phát triển thực
VPTD,2,B281,3654,Thuê bao 4G phát triển thực
VPTD,2,B281,3655,Tổng doanh thu dịch vụ
VPTD,2,B281,3656,Thuê bao register
VPTD,2,B281,3657,Doanh thu dịch vụ cố định băng rộng
VPTD,2,B281,3658,Doanh thu dịch vụ nhóm VTT
VPTD,2,B281,3659,Doanh thu dịch vụ nhóm VDS
VPTD,2,K058,3672,Doanh thu dịch vụ cố định băng rộng
VPTD,2,K058,3673,Doanh thu dịch vụ nhóm VTT
VPTD,2,K058,3674,Doanh thu dịch vụ nhóm VDS
VPTD,2,K058,3675,Doanh thu dịch vụ SME
VPTD,2,K058,3676,Doanh thu dịch vụ di động
VPTD,2,K058,3677,Doanh thu dịch vụ nhóm VTS
VPTD,2,K058,3678,Thuê bao FTTH
VPTD,2,K058,3679,Thuê bao di động phát triển thực
VPTD,2,K058,3680,Thuê bao 4G phát triển thực
VPTD,2,K058,3681,Tổng doanh thu dịch vụ
VPTD,2,K058,3682,Thuê bao register
VPTD,1,B241,3727,Doanh thu dịch vụ SME
VPTD,1,B241,3728,Doanh thu dịch vụ di động
VPTD,1,B241,3729,Doanh thu dịch vụ nhóm VTS
VPTD,1,B241,3730,Thuê bao FTTH
VPTD,1,B241,3731,Thuê bao di động phát triển thực
VPTD,1,B241,3732,Thuê bao 4G phát triển thực
VPTD,1,B241,3733,Tổng doanh thu dịch vụ
VPTD,1,B241,3734,Thuê bao register
VPTD,1,B241,3735,Doanh thu dịch vụ cố định băng rộng
VPTD,1,B241,3736,Doanh thu dịch vụ nhóm VTT
VPTD,1,B241,3737,Doanh thu dịch vụ nhóm VDS
VPTD,2,B241,3738,Doanh thu dịch vụ SME
VPTD,2,B241,3739,Doanh thu dịch vụ di động
VPTD,2,B241,3740,Doanh thu dịch vụ nhóm VTS
VPTD,2,B241,3741,Thuê bao FTTH
VPTD,2,B241,3742,Thuê bao di động phát triển thực
VPTD,2,B241,3743,Thuê bao 4G phát triển thực
VPTD,2,B241,3744,Tổng doanh thu dịch vụ
VPTD,2,B241,3745,Thuê bao register
VPTD,2,B241,3746,Doanh thu dịch vụ cố định băng rộng
VPTD,2,B241,3747,Doanh thu dịch vụ nhóm VTT
VPTD,2,B241,3748,Doanh thu dịch vụ nhóm VDS
VPTD,2,L072,3760,Doanh thu dịch vụ SME
VPTD,1,VTC,2683,Doanh thu dịch vụ
VPTD,1,VTC,2684,Thuê bao di động phát triển thực
VPTD,1,VTC,2685,Thuê bao 4G phát triển thực
VPTD,1,VTC,2686,Tổng doanh thu
VPTD,1,VTC,2687,Tiêu dùng thực di động
VPTD,1,VTC,2688,Thuê bao register
VPTD,1,VTC,2689,Thuê bao FTTH
VPTD,1,VTC,2690,VTC
VPTD,2,MOV,2762,Lợi nhuận
VPTD,2,MOV,2763,Doanh thu dịch vụ
VPTD,2,MOV,2764,Thuê bao di động phát triển thực
VPTD,2,MOV,2765,Thuê bao 4G phát triển thực
VPTD,2,MOV,2766,Thuê bao FTTH
VPTD,2,MOV,2767,Tổng doanh thu tài chính
VPTD,2,MOV,2768,Tổng doanh thu
VPTD,2,MOV,2769,Tiêu dùng thực di động
VPTD,2,MOV,2770,Thuê bao register
VPTD,2,MOV,2771,Dòng tiền ròng
VPTD,2,MOV,2772,MOV
VPTD,2,MOV,2773,Dòng tiền về VN
VPTD,2,STL,2794,Lợi nhuận
VPTD,2,STL,2795,Doanh thu dịch vụ
VPTD,2,STL,2796,Thuê bao di động phát triển thực
VPTD,2,STL,2797,Thuê bao 4G phát triển thực
VPTD,2,STL,2798,Thuê bao FTTH
VPTD,2,STL,2799,Tổng doanh thu tài chính
VPTD,2,STL,2800,Tổng doanh thu
VPTD,2,STL,2801,Tiêu dùng thực di động
VPTD,2,STL,2802,Thuê bao register
VPTD,2,STL,2803,Dòng tiền ròng
VPTD,2,STL,2804,STL
VPTD,2,STL,2805,Dòng tiền về VN
VPTD,2,MYN,2828,Lợi nhuận
VPTD,2,MYN,2829,Doanh thu dịch vụ
VPTD,2,MYN,2830,Thuê bao di động phát triển thực
VPTD,2,MYN,2831,Thuê bao 4G phát triển thực
VPTD,2,MYN,2832,Thuê bao FTTH
VPTD,2,MYN,2833,Tổng doanh thu tài chính
VPTD,2,MYN,2834,Tổng doanh thu
VPTD,2,MYN,2835,Tiêu dùng thực di động
VPTD,2,MYN,2836,Thuê bao register
VPTD,2,MYN,2837,Dòng tiền ròng
VPTD,2,MYN,2839,Dòng tiền về VN
VPTD,1,NAT,2912,Doanh thu dịch vụ
VPTD,1,NAT,2913,Thuê bao di động phát triển thực
VPTD,1,NAT,2914,Thuê bao 4G phát triển thực
VPTD,1,NAT,2915,Tổng doanh thu
VPTD,1,NAT,2916,Tiêu dùng thực di động
VPTD,1,NAT,2917,Thuê bao register
VPTD,1,NAT,2918,Thuê bao FTTH
VPTD,1,NAT,2919,NAT
VPTD,2,VTG,2934,Lợi nhuận
VPTD,2,VTG,2935,Doanh thu dịch vụ
VPTD,2,VTG,2936,Thuê bao di động phát triển thực
VPTD,2,VTG,2937,Thuê bao 4G phát triển thực
VPTD,2,VTG,2938,Thuê bao FTTH
VPTD,2,VTG,2939,Doanh thu tài chính
BCL,2,MOV,1694,Thuê bao thực tăng giảm
BCL,2,MOV,1695,Thuê bao thực 4G tăng giảm
BCL,2,TD,1012,3. Lợi nhuận trước thuế tập đoàn
BCL,1,TD,1475,TẬP ĐOÀN
BCL,2,VTS,1487,2. Lợi nhuận
BCL,2,MOV,1696,4. Doanh thu dịch vụ
BCL,2,MOV,1697,5. Tiêu dùng
BCL,2,VTTNEWNEW,1518,2. Lợi nhuận_VTT
BCL,2,MOV,1698,3. Doanh thu kinh doanh
BCL,2,VTS,1489,3. Chi tiết Tổng doanh thu Kinh doanh
BCL,2,MOV,1699,2. Lợi nhuận trước thuế
BCL,2,MOV,1700,1. Tổng doanh thu Tài chính
BCL,2,MOV,1701,MOV
BCL,2,TVTK,2116,Doanh thu Tư vấn thiết kế (Kinh doanh trừ hubbing)_Tháng
BCL,1,CTM,1804,CÔNG TY MẸ
BCL,2,TVTK,2117,TƯ VẤN THIẾT KẾ
BCL,2,TVTK,2118,Doanh thu Tư vấn thiết kế (Tài chính)_Tháng
BCL,2,TVTK,2119,Lợi nhuận trước thuế Tư vấn thiết kế (Tài chính)
BCL,2,XNK,2074,Doanh thu M1 (Kinh doanh trừ hubbing)_Tháng
BCL,2,XNK,2075,XNK
BCL,1,VHK,2036,Doanh thu VTX (Kinh doanh trừ hubbing)
BCL,1,VHK,2037,VTX
BCL,2,XNK,2076,Doanh thu XNK (Tài chính)_Tháng
BCL,2,XNK,2077,Lợi nhuận trước thuế XNK (Tài chính)
,,,2267,Chi tiết tổng doanh thu_2267
BCL,1,M1,1991,Doanh thu M1 (Kinh doanh trừ hubbing)
BCL,1,M1,1992,M1
BCL,1,CT,2085,Doanh thu công trình (Kinh doanh trừ hubbing)
BCL,1,CT,2086,CÔNG TRÌNH
BCL,2,CT,2087,Doanh thu IDC (Kinh doanh trừ hubbing)_Tháng
,,,1412,Chi tiết Lợi nhuận
BCL,2,CT,2088,CÔNG TRÌNH
BCL,2,CTM,1566,8. Thuê bao thực tăng giảm
BCL,2,CTM,1567,9. Thuê bao thực 4G tăng giảm
BCL,2,CT,2089,Doanh thu công trình (Tài chính)_Tháng
BCL,2,CT,2090,Lợi nhuận trước thuế công trình (Tài chính)
BCL,2,VTS,1493,1. Tổng doanh thu Tài chính
BCL,1,TH,2132,Doanh thu Media (Kinh doanh trừ hubbing)
BCL,2,VTC,1580,3. Doanh thu VTC (Kinh doanh trừ hubbing)_Tháng
,,,1370,Dashoard Văn phòng tập đoàn
,,,1414,Chi tiết Doanh thu dịch vụ
,,,1415,Chi tiết Tiêu dùng di động
,,,1417,Chi tiết Thuê bao 4g (LK toàn mạng)
,,,1418,Chi tiết Thuê bao di động
,,,1420,Chi tiết Thuê bao Thực tăng giảm
BCL,1,TH,2133,MEDIA
BCL,2,TD,1472,8. Thuê bao thực tăng giảm
,,,2268,Chi tiết Thuê bao 4g (tăng giảm trong tháng)_2226_2268
BCL,1,TD,1651,5. TB 4G tăng giảm
