,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Câu lệnh sinh ra,Câu lệnh có sẵn
944,944,944,944,Xuất báo cáo thành tích liên ngành tháng trước,Mở kết quả liên ngành (tháng n-1)
945,945,945,945,Thực hiện việc mở kết quả thống kê liên ngành tháng trước,Mở kết quả liên ngành (tháng n-1)
946,946,946,946,Yêu cầu tạo báo cáo thành tích liên ngành tháng trước,Mở kết quả liên ngành (tháng n-1)
947,947,947,947,In báo cáo thống kê liên ngành tháng trước,Mở kết quả liên ngành (tháng n-1)
948,948,948,948,Mở kết quả liên ngành của tháng trước,Mở kết quả liên ngành (tháng n-1)
949,949,949,949,Xem báo cáo kết quả liên ngành của tháng trước,Mở kết quả liên ngành (tháng n-1)
950,950,950,950,Hãy mở báo cáo chăm sóc khách hàng,Mở BC_CSKH
951,951,951,951,Xin hãy mở báo cáo CSKH,Mở BC_CSKH
952,952,952,952,Vui lòng mở BC chăm sóc khách hàng,Mở BC_CSKH
953,953,953,953,Bạn có thể mở BC_CSKH được không?,Mở BC_CSKH
954,954,954,954,Mở báo cáo chăm sóc khách hàng lên,Mở BC_CSKH
955,955,955,955,Hãy mở CSKH cho tôi,Mở BC_CSKH
956,956,956,956,Tôi cần bạn mở BC_CSKH,Mở BC_CSKH
957,957,957,957,Mở báo cáo CSKH lên xem,Mở BC_CSKH
958,958,958,958,Xin mở BC chăm sóc khách hàng,Mở BC_CSKH
959,959,959,959,Vui lòng mở CSKH ra,Mở BC_CSKH
960,960,960,960,Bạn có thể mở BC_CSKH lên được không?,Mở BC_CSKH
961,961,961,961,Hãy mở báo cáo chăm sóc khách hàng lên xem,Mở BC_CSKH
962,962,962,962,Xin mở báo cáo CSKH ra xem,Mở BC_CSKH
963,963,963,963,Vui lòng mở BC chăm sóc khách hàng chi tiết,Mở BC_CSKH
964,964,964,964,Bạn có thể mở CSKH ra xem không?,Mở BC_CSKH
965,965,965,965,Hãy mở báo cáo chăm sóc khách hàng lên xem thử,Mở BC_CSKH
966,966,966,966,Xin mở BC_CSKH lên xem thông tin,Mở BC_CSKH
967,967,967,967,Vui lòng mở báo cáo CSKH ra xem chi tiết,Mở BC_CSKH
968,968,968,968,Tôi cần bạn mở BC chăm sóc khách hàng ngay,Mở BC_CSKH
969,969,969,969,Mở CSKH nhanh lên,Mở BC_CSKH
970,970,970,970,Bạn có thể mở BC_CSKH ngay không?,Mở BC_CSKH
971,971,971,971,Mở CSKH ngay thôi,Mở BC_CSKH
972,972,972,972,Xin mở báo cáo CSKH ngay lập tức,Mở BC_CSKH
973,973,973,973,Vui lòng mở BC chăm sóc khách hàng cho tôi ngay,Mở BC_CSKH
974,974,974,974,Bạn có thể mở CSKH ngay không?,Mở BC_CSKH
975,975,975,975,Hãy mở báo cáo chăm sóc khách hàng ngay,Mở BC_CSKH
976,976,976,976,Xin mở BC_CSKH ngay,Mở BC_CSKH
977,977,977,977,Vui lòng mở báo cáo CSKH ngay,Mở BC_CSKH
978,978,978,978,Tôi cần bạn mở BC chăm sóc khách hàng ngay,Mở BC_CSKH
979,979,979,979,Vui lòng mở BC chăm sóc khách hàng xem chi tiết ngay,Mở BC_CSKH
980,980,980,980,Bạn có thể mở BC_CSKH nhé?,Mở BC_CSKH
981,981,981,981,Hãy mở báo cáo chăm sóc khách hàng xem,Mở BC_CSKH
982,982,982,982,Xin mở báo cáo CSKH xem thông tin,Mở BC_CSKH
983,983,983,983,Vui lòng mở BC chăm sóc khách hàng xem chi tiết,Mở BC_CSKH
984,984,984,984,Bạn có thể mở CSKH xem không?,Mở BC_CSKH
985,985,985,985,Hãy mở báo cáo chăm sóc khách hàng xem thử,Mở BC_CSKH
986,986,986,986,Xin mở BC_CSKH xem thông tin,Mở BC_CSKH
987,987,987,987,Vui lòng mở báo cáo CSKH xem chi tiết,Mở BC_CSKH
988,988,988,988,Tôi cần bạn mở BC chăm sóc khách hàng ngay,Mở BC_CSKH
989,989,989,989,Mở CSKH ngay,Mở BC_CSKH
990,990,990,990,Bạn có thể mở BC_CSKH không?,Mở BC_CSKH
991,991,991,991,Hãy mở báo cáo chăm sóc khách hàng xem ngay,Mở BC_CSKH
992,992,992,992,Xin mở báo cáo CSKH xem thông tin ngay,Mở BC_CSKH
993,993,993,993,Vui lòng mở BC chăm sóc khách hàng xem chi tiết ngay,Mở BC_CSKH
994,994,994,994,Bạn có thể mở CSKH xem không?,Mở BC_CSKH
995,995,995,995,Hãy mở báo cáo chăm sóc khách hàng xem thử ngay,Mở BC_CSKH
996,996,996,996,Xin mở BC_CSKH xem thông tin ngay,Mở BC_CSKH
997,997,997,997,Vui lòng mở báo cáo CSKH xem chi tiết ngay,Mở BC_CSKH
998,998,998,998,Tôi cần bạn mở BC chăm sóc khách hàng ngay,Mở BC_CSKH
999,999,999,999,Mở CSKH ngay thôi,Mở BC_CSKH
1000,1000,1000,1000,Hãy mở báo cáo chi tiết n2 mới,Mở báo cáo chi tiết n2 mới 
1001,1001,1001,1001,Vui lòng mở báo cáo chi tiết nờ hai mới,Mở báo cáo chi tiết n2 mới 
1002,1002,1002,1002,Xin mở báo cáo chi tiết n 2 mới,Mở báo cáo chi tiết n2 mới 
1003,1003,1003,1003,Mong bạn mở báo cáo chi tiết nờ 2 mới,Mở báo cáo chi tiết n2 mới 
1004,1004,1004,1004,Mở ngay báo cáo chi tiết n2 mới,Mở báo cáo chi tiết n2 mới 
1005,1005,1005,1005,Cần mở báo cáo chi tiết nờ hai mới,Mở báo cáo chi tiết n2 mới 
1006,1006,1006,1006,Hãy mở báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1007,1007,1007,1007,Vui lòng mở báo cáo chi tiết nờ 2 mới ngay,Mở báo cáo chi tiết n2 mới 
1008,1008,1008,1008,Xin mở báo cáo chi tiết n2 mới cho chúng tôi,Mở báo cáo chi tiết n2 mới 
1009,1009,1009,1009,Mong bạn mở báo cáo chi tiết nờ hai mới cho chúng tôi,Mở báo cáo chi tiết n2 mới 
1010,1010,1010,1010,Mở ngay báo cáo chi tiết n 2 mới cho chúng tôi,Mở báo cáo chi tiết n2 mới 
1011,1011,1011,1011,Cần mở báo cáo chi tiết nờ 2 mới cho chúng tôi,Mở báo cáo chi tiết n2 mới 
1012,1012,1012,1012,Yêu cầu mở báo cáo chi tiết n2 mới,Mở báo cáo chi tiết n2 mới 
1013,1013,1013,1013,Mong bạn mở báo cáo chi tiết nờ hai mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1014,1014,1014,1014,Xin mở báo cáo chi tiết n 2 mới ngay lập tức theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1015,1015,1015,1015,Hãy mở báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1016,1016,1016,1016,Vui lòng mở báo cáo chi tiết nờ hai mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1017,1017,1017,1017,Xin mở báo cáo chi tiết n 2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1018,1018,1018,1018,Mong bạn mở báo cáo chi tiết nờ 2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1019,1019,1019,1019,Mở ngay báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1020,1020,1020,1020,Cần mở báo cáo chi tiết nờ hai mới theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1021,1021,1021,1021,Hãy mở báo cáo chi tiết n 2 mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1022,1022,1022,1022,Vui lòng mở báo cáo chi tiết nờ 2 mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1023,1023,1023,1023,Xin mở báo cáo chi tiết n2 mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1024,1024,1024,1024,Mong bạn mở báo cáo chi tiết nờ hai mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1025,1025,1025,1025,Mở ngay báo cáo chi tiết n 2 mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1026,1026,1026,1026,Cần mở báo cáo chi tiết nờ 2 mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1027,1027,1027,1027,Hãy mở báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1028,1028,1028,1028,Mong bạn mở báo cáo chi tiết nờ hai mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1029,1029,1029,1029,Xin mở báo cáo chi tiết n 2 mới ngay lập tức theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1030,1030,1030,1030,Hãy mở báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1031,1031,1031,1031,Vui lòng mở báo cáo chi tiết nờ hai mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1032,1032,1032,1032,Xin mở báo cáo chi tiết n 2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1033,1033,1033,1033,Mong bạn mở báo cáo chi tiết nờ 2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1034,1034,1034,1034,Mở ngay báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1035,1035,1035,1035,Cần mở báo cáo chi tiết nờ hai mới theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1036,1036,1036,1036,Hãy mở báo cáo chi tiết n 2 mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1037,1037,1037,1037,Vui lòng mở báo cáo chi tiết nờ 2 mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1038,1038,1038,1038,Xin mở báo cáo chi tiết n2 mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1039,1039,1039,1039,Mong bạn mở báo cáo chi tiết nờ hai mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1040,1040,1040,1040,Mở ngay báo cáo chi tiết n 2 mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1041,1041,1041,1041,Cần mở báo cáo chi tiết nờ 2 mới cho chúng tôi theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1042,1042,1042,1042,Hãy mở báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1043,1043,1043,1043,Mong bạn mở báo cáo chi tiết nờ hai mới ngay theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1044,1044,1044,1044,Xin mở báo cáo chi tiết n 2 mới ngay lập tức theo yêu cầu của chúng tôi,Mở báo cáo chi tiết n2 mới 
1045,1045,1045,1045,Hãy mở báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1046,1046,1046,1046,Vui lòng mở báo cáo chi tiết nờ hai mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1047,1047,1047,1047,Xin mở báo cáo chi tiết n 2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1048,1048,1048,1048,Mong bạn mở báo cáo chi tiết nờ 2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1049,1049,1049,1049,Mở ngay báo cáo chi tiết n2 mới theo yêu cầu cụ thể của chúng tôi,Mở báo cáo chi tiết n2 mới 
1050,1050,1050,1050,Tiến hành viết báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1051,1051,1051,1051,Hãy mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1052,1052,1052,1052,Đề nghị mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1053,1053,1053,1053,Xin vui lòng mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1054,1054,1054,1054,Thiết lập báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1055,1055,1055,1055,Cần tạo ra báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1056,1056,1056,1056,Rất mong mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1057,1057,1057,1057,Yêu cầu mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1058,1058,1058,1058,Xin vui lòng tạo báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1059,1059,1059,1059,Hãy tạo báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1060,1060,1060,1060,Thiết đặt báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1061,1061,1061,1061,Mong muốn mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1062,1062,1062,1062,Đề xuất mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1063,1063,1063,1063,Xin hãy mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1064,1064,1064,1064,Cần mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1065,1065,1065,1065,Vui lòng viết báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1066,1066,1066,1066,Xin mời mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1067,1067,1067,1067,Yêu cầu tạo báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1068,1068,1068,1068,Mong muốn tạo báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1069,1069,1069,1069,Xin hãy tạo báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1070,1070,1070,1070,Thiết lập báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1071,1071,1071,1071,Yêu cầu viết báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1072,1072,1072,1072,Vui lòng mở báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1073,1073,1073,1073,Hãy mở báo cáo tỷ giá mới (đang phát triển) giúp tôi,Mở báo cáo tỷ giá mới (đang phát triển)
1074,1074,1074,1074,Đề nghị tạo báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1075,1075,1075,1075,Xin vui lòng mở báo cáo tỷ giá mới (đang phát triển) sớm nhất có thể,Mở báo cáo tỷ giá mới (đang phát triển)
1076,1076,1076,1076,Cần thiết lập báo cáo tỷ giá mới (đang phát triển),Mở báo cáo tỷ giá mới (đang phát triển)
1077,1077,1077,1077,Rất mong mở báo cáo tỷ giá mới (đang phát triển) ngay lập tức,Mở báo cáo tỷ giá mới (đang phát triển)
1078,1078,1078,1078,Yêu cầu tạo ra báo cáo tỷ giá mới (đang phát triển) trong thời gian gấp rút,Mở báo cáo tỷ giá mới (đang phát triển)
1079,1079,1079,1079,Xin hãy viết báo cáo tỷ giá mới (đang phát triển) cho tôi,Mở báo cáo tỷ giá mới (đang phát triển)
1080,1080,1080,1080,Thiết đặt báo cáo tỷ giá mới (đang phát triển) qua email,Mở báo cáo tỷ giá mới (đang phát triển)
1081,1081,1081,1081,Mong muốn mở báo cáo tỷ giá mới (đang phát triển) ngay bây giờ,Mở báo cáo tỷ giá mới (đang phát triển)
1082,1082,1082,1082,Đề xuất mở báo cáo tỷ giá mới (đang phát triển) ngay trong tuần này,Mở báo cáo tỷ giá mới (đang phát triển)
1083,1083,1083,1083,Xin hãy mở báo cáo tỷ giá mới (đang phát triển) cho công ty,Mở báo cáo tỷ giá mới (đang phát triển)
1084,1084,1084,1084,Cần mở báo cáo tỷ giá mới (đang phát triển) trước khi họp bàn về vấn đề đó,Mở báo cáo tỷ giá mới (đang phát triển)
1085,1085,1085,1085,Vui lòng viết báo cáo tỷ giá mới (đang phát triển) từ đầu đến cuối,Mở báo cáo tỷ giá mới (đang phát triển)
1086,1086,1086,1086,Xin mời mở báo cáo tỷ giá mới (đang phát triển) để kiểm tra,Mở báo cáo tỷ giá mới (đang phát triển)
1087,1087,1087,1087,Yêu cầu tạo báo cáo tỷ giá mới (đang phát triển) cho ban lãnh đạo,Mở báo cáo tỷ giá mới (đang phát triển)
1088,1088,1088,1088,Mong muốn tạo báo cáo tỷ giá mới (đang phát triển) trong thời gian ngắn,Mở báo cáo tỷ giá mới (đang phát triển)
1089,1089,1089,1089,Xin hãy tạo báo cáo tỷ giá mới (đang phát triển) theo yêu cầu,Mở báo cáo tỷ giá mới (đang phát triển)
1090,1090,1090,1090,Thiết lập báo cáo tỷ giá mới (đang phát triển) trước khi hết hạn,Mở báo cáo tỷ giá mới (đang phát triển)
1091,1091,1091,1091,Yêu cầu viết báo cáo tỷ giá mới (đang phát triển) cho dự án,Mở báo cáo tỷ giá mới (đang phát triển)
1092,1092,1092,1092,Vui lòng mở báo cáo tỷ giá mới (đang phát triển) để so sánh,Mở báo cáo tỷ giá mới (đang phát triển)
